provider,SKU Description,Product category,Usage category,Total emissions kgCO2,bill_key_provider_sku,bill_key_full_grain,total_project_share_for_sku,exact_match_available,allocation_method
AWS,$0.003 per Configuration Item recorded in EU (Paris) region,Uncategorized,Other,1.2414285714285715,AWS || $0.003 per Configuration Item recorded in EU (Paris) region,AWS || $0.003 per Configuration Item recorded in EU (Paris) region || Uncategorized || Other,,False,shared_overhead
AWS,"$0.40 per 1,000,000 queries for the first 1 Billion queries",grid,Other,1.1942857142857142,"AWS || $0.40 per 1,000,000 queries for the first 1 Billion queries","AWS || $0.40 per 1,000,000 queries for the first 1 Billion queries || grid || Other",,False,shared_overhead
AWS,$0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney),Uncategorized,Storage,1.1942857142857142,AWS || $0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney),AWS || $0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney) || Uncategorized || Storage,,False,shared_overhead
AWS,$0.003 per  Configuration Item recorded in Asia Pacific (Sydney) region,Uncategorized,Other,1.147142857142857,AWS || $0.003 per  Configuration Item recorded in Asia Pacific (Sydney) region,AWS || $0.003 per  Configuration Item recorded in Asia Pacific (Sydney) region || Uncategorized || Other,,False,shared_overhead
AWS,"$0.00 per request - first 1,000,000 requests",Uncategorized,Other,1.1314285714285715,"AWS || $0.00 per request - first 1,000,000 requests","AWS || $0.00 per request - first 1,000,000 requests || Uncategorized || Other",,False,shared_overhead
AWS,"$0.0025 per 1,000 Objects per month in Intelligent-Tiering",grid,Storage,1.0842857142857143,"AWS || $0.0025 per 1,000 Objects per month in Intelligent-Tiering","AWS || $0.0025 per 1,000 Objects per month in Intelligent-Tiering || grid || Storage",,False,shared_overhead
AWS,$0.0028 per 1 million objects listed in S3 Inventory,grid,Storage,0.9742857142857143,AWS || $0.0028 per 1 million objects listed in S3 Inventory,AWS || $0.0028 per 1 million objects listed in S3 Inventory || grid || Storage,,False,shared_overhead
AWS,$0.053 per GB-Month of snapshot data stored - EU (London),Uncategorized,Storage,0.9585714285714285,AWS || $0.053 per GB-Month of snapshot data stored - EU (London),AWS || $0.053 per GB-Month of snapshot data stored - EU (London) || Uncategorized || Storage,,False,shared_overhead
AWS,$0.00 per hour for 25 units of read capacity for a month (free tier),Uncategorized,Other,0.927142857142857,AWS || $0.00 per hour for 25 units of read capacity for a month (free tier),AWS || $0.00 per hour for 25 units of read capacity for a month (free tier) || Uncategorized || Other,,False,shared_overhead
AWS,$0.150 per GB - up to 10 TB / month data transfer out,Uncategorized,Data Transfer,0.9114285714285714,AWS || $0.150 per GB - up to 10 TB / month data transfer out,AWS || $0.150 per GB - up to 10 TB / month data transfer out || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (London) data transfer from EU (Ireland),dedicated,Data Transfer,0.8957142857142857,AWS || $0.00 per GB - EU (London) data transfer from EU (Ireland),AWS || $0.00 per GB - EU (London) data transfer from EU (Ireland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.003 per  Configuration Item recorded in Canada (Central) region,Uncategorized,Other,0.88,AWS || $0.003 per  Configuration Item recorded in Canada (Central) region,AWS || $0.003 per  Configuration Item recorded in Canada (Central) region || Uncategorized || Other,,False,shared_overhead
AWS,"$0.007 per 1,000 PUT, COPY, POST, or LIST requests",Uncategorized,Storage,0.8014285714285715,"AWS || $0.007 per 1,000 PUT, COPY, POST, or LIST requests","AWS || $0.007 per 1,000 PUT, COPY, POST, or LIST requests || Uncategorized || Storage",,False,shared_overhead
AWS,$0.0055 per provisioned IOPS-month of gp3 - EU (Ireland),Uncategorized,Storage,0.7857142857142857,AWS || $0.0055 per provisioned IOPS-month of gp3 - EU (Ireland),AWS || $0.0055 per provisioned IOPS-month of gp3 - EU (Ireland) || Uncategorized || Storage,,False,shared_overhead
AWS,"$0.0090 per 10,000 HTTP Requests",dedicated,Other,0.7699999999999999,"AWS || $0.0090 per 10,000 HTTP Requests","AWS || $0.0090 per 10,000 HTTP Requests || dedicated || Other",,False,shared_overhead
AWS,$0.0035 per 1 million objects listed in S3 Inventory,Uncategorized,Storage,0.7699999999999999,AWS || $0.0035 per 1 million objects listed in S3 Inventory,AWS || $0.0035 per 1 million objects listed in S3 Inventory || Uncategorized || Storage,,False,shared_overhead
AWS,$0.0928 per GB-month of General Purpose (gp3) provisioned storage - EU (Paris),Uncategorized,Storage,0.7542857142857142,AWS || $0.0928 per GB-month of General Purpose (gp3) provisioned storage - EU (Paris),AWS || $0.0928 per GB-month of General Purpose (gp3) provisioned storage - EU (Paris) || Uncategorized || Storage,,False,shared_overhead
AWS,"$0.0090 per 10,000 HTTP Requests",Uncategorized,Other,0.7385714285714285,"AWS || $0.0090 per 10,000 HTTP Requests","AWS || $0.0090 per 10,000 HTTP Requests || Uncategorized || Other",,False,shared_overhead
AWS,$0.003 per  Configuration Item recorded in US East (Ohio) region,Uncategorized,Other,0.7385714285714285,AWS || $0.003 per  Configuration Item recorded in US East (Ohio) region,AWS || $0.003 per  Configuration Item recorded in US East (Ohio) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Tokyo),Uncategorized,Storage,0.7385714285714285,AWS || $0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Tokyo),AWS || $0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Tokyo) || Uncategorized || Storage,,False,shared_overhead
AWS,$0.003 per  Configuration Item recorded in South America (Sao Paulo) region,Uncategorized,Other,0.722857142857143,AWS || $0.003 per  Configuration Item recorded in South America (Sao Paulo) region,AWS || $0.003 per  Configuration Item recorded in South America (Sao Paulo) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.0135 per GB-Month of storage used in Standard-Infrequent Access,Uncategorized,Storage,0.722857142857143,AWS || $0.0135 per GB-Month of storage used in Standard-Infrequent Access,AWS || $0.0135 per GB-Month of storage used in Standard-Infrequent Access || Uncategorized || Storage,,False,shared_overhead
AWS,$0.00 per GB data transfer in to EU (Germany) from CloudFront,dedicated,Data Transfer,0.722857142857143,AWS || $0.00 per GB data transfer in to EU (Germany) from CloudFront,AWS || $0.00 per GB data transfer in to EU (Germany) from CloudFront || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.05 per GB-Month of snapshot data stored - Asia Pacific (Tokyo),Uncategorized,Storage,0.6914285714285714,AWS || $0.05 per GB-Month of snapshot data stored - Asia Pacific (Tokyo),AWS || $0.05 per GB-Month of snapshot data stored - Asia Pacific (Tokyo) || Uncategorized || Storage,,False,shared_overhead
AWS,0.000001 per data event recorded in EU (Paris) region,Uncategorized,Other,0.6442857142857142,AWS || 0.000001 per data event recorded in EU (Paris) region,AWS || 0.000001 per data event recorded in EU (Paris) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.00 per GB - EU (Paris) data transfer from EU (Ireland),dedicated,Data Transfer,0.6128571428571429,AWS || $0.00 per GB - EU (Paris) data transfer from EU (Ireland),AWS || $0.00 per GB - EU (Paris) data transfer from EU (Ireland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00000472 per CloudTrail event analyzed in Asia Pacific (Tokyo) region,Uncategorized,Other,0.5971428571428571,AWS || $0.00000472 per CloudTrail event analyzed in Asia Pacific (Tokyo) region,AWS || $0.00000472 per CloudTrail event analyzed in Asia Pacific (Tokyo) region || Uncategorized || Other,,False,shared_overhead
AWS,"$0.001 for the first 100,000 evaluations in  US East (N.Virginia) region",Uncategorized,Other,0.5971428571428571,"AWS || $0.001 for the first 100,000 evaluations in  US East (N.Virginia) region","AWS || $0.001 for the first 100,000 evaluations in  US East (N.Virginia) region || Uncategorized || Other",,False,shared_overhead
AWS,$0.003 per Configuration Item recorded in US West (N. California) region,Uncategorized,Other,0.5971428571428571,AWS || $0.003 per Configuration Item recorded in US West (N. California) region,AWS || $0.003 per Configuration Item recorded in US West (N. California) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.0000044 per CloudTrail event analyzed in Asia Pacific (Mumbai) region,Uncategorized,Other,0.5971428571428571,AWS || $0.0000044 per CloudTrail event analyzed in Asia Pacific (Mumbai) region,AWS || $0.0000044 per CloudTrail event analyzed in Asia Pacific (Mumbai) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.299 per GB of log data delivered to S3 for the first 10TB - EU (London),Uncategorized,Data Transfer,0.5814285714285715,AWS || $0.299 per GB of log data delivered to S3 for the first 10TB - EU (London),AWS || $0.299 per GB of log data delivered to S3 for the first 10TB - EU (London) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB data transfer out of US East (Ohio) to CloudFront,dedicated,Data Transfer,0.5657142857142857,AWS || $0.00 per GB data transfer out of US East (Ohio) to CloudFront,AWS || $0.00 per GB data transfer out of US East (Ohio) to CloudFront || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.053 per GB-Month of snapshot data stored,Uncategorized,Storage,0.5657142857142857,AWS || $0.053 per GB-Month of snapshot data stored,AWS || $0.053 per GB-Month of snapshot data stored || Uncategorized || Storage,,False,shared_overhead
AWS,$0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),grid,Storage,0.5657142857142857,AWS || $0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),AWS || $0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney) || grid || Storage,,False,shared_overhead
AWS,$0.096 per GB-month of General Purpose (gp3) provisioned storage - US West (Los Angeles),Uncategorized,Storage,0.5499999999999999,AWS || $0.096 per GB-month of General Purpose (gp3) provisioned storage - US West (Los Angeles),AWS || $0.096 per GB-month of General Purpose (gp3) provisioned storage - US West (Los Angeles) || Uncategorized || Storage,,False,shared_overhead
AWS,"$0.30 per metric-month for the first 10,000 metrics - EU (Ireland)",Uncategorized,Other,0.5499999999999999,"AWS || $0.30 per metric-month for the first 10,000 metrics - EU (Ireland)","AWS || $0.30 per metric-month for the first 10,000 metrics - EU (Ireland) || Uncategorized || Other",,False,shared_overhead
AWS,0.000001 per data event recorded in US East (Ohio) region,Uncategorized,Other,0.5499999999999999,AWS || 0.000001 per data event recorded in US East (Ohio) region,AWS || 0.000001 per data event recorded in US East (Ohio) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.271 per GB of log data delivered to S3 for the first 10TB - EU (Stockholm),Uncategorized,Data Transfer,0.5342857142857144,AWS || $0.271 per GB of log data delivered to S3 for the first 10TB - EU (Stockholm),AWS || $0.271 per GB of log data delivered to S3 for the first 10TB - EU (Stockholm) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.0144 per GB-Month of storage used in Standard-Infrequent Access,Uncategorized,Storage,0.5342857142857144,AWS || $0.0144 per GB-Month of storage used in Standard-Infrequent Access,AWS || $0.0144 per GB-Month of storage used in Standard-Infrequent Access || Uncategorized || Storage,,False,shared_overhead
AWS,$0.0000046 per CloudTrail event analyzed in Asia Pacific (Singapore) region,Uncategorized,Other,0.4714285714285714,AWS || $0.0000046 per CloudTrail event analyzed in Asia Pacific (Singapore) region,AWS || $0.0000046 per CloudTrail event analyzed in Asia Pacific (Singapore) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.0000046 per CloudTrail event analyzed in Asia Pacific (Seoul) region,Uncategorized,Other,0.4557142857142857,AWS || $0.0000046 per CloudTrail event analyzed in Asia Pacific (Seoul) region,AWS || $0.0000046 per CloudTrail event analyzed in Asia Pacific (Seoul) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.00 per GB - US West (Northern California) data transfer from US East (Northern Virginia),dedicated,Data Transfer,0.4557142857142857,AWS || $0.00 per GB - US West (Northern California) data transfer from US East (Northern Virginia),AWS || $0.00 per GB - US West (Northern California) data transfer from US East (Northern Virginia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.008 per used Application load balancer capacity unit-hour (or partial hour),Uncategorized,Other,0.44,AWS || $0.008 per used Application load balancer capacity unit-hour (or partial hour),AWS || $0.008 per used Application load balancer capacity unit-hour (or partial hour) || Uncategorized || Other,,False,shared_overhead
AWS,$0.0025 per 1 million objects listed in S3 Inventory,dedicated,Storage,0.4242857142857143,AWS || $0.0025 per 1 million objects listed in S3 Inventory,AWS || $0.0025 per 1 million objects listed in S3 Inventory || dedicated || Storage,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US East (Northern Virginia),dedicated,Data Transfer,0.4242857142857143,AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Northern Virginia),AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Northern Virginia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.856 per On Demand Linux m6i.4xlarge Instance Hour,dedicated,Compute,0.4242857142857143,AWS || $0.856 per On Demand Linux m6i.4xlarge Instance Hour,AWS || $0.856 per On Demand Linux m6i.4xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.335 per GB of log data delivered to S3 for the first 10TB - US West (Northern California),Uncategorized,Data Transfer,0.40857142857142864,AWS || $0.335 per GB of log data delivered to S3 for the first 10TB - US West (Northern California),AWS || $0.335 per GB of log data delivered to S3 for the first 10TB - US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",dedicated,Storage,0.40857142857142864,"AWS || $0.005 per 1,000 PUT, COPY, POST, or LIST requests","AWS || $0.005 per 1,000 PUT, COPY, POST, or LIST requests || dedicated || Storage",,False,shared_overhead
AWS,0.000001 per data event recorded in EU (London) region,Uncategorized,Other,0.40857142857142864,AWS || 0.000001 per data event recorded in EU (London) region,AWS || 0.000001 per data event recorded in EU (London) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.003 per  Configuration Item recorded in Asia Pacific (Singapore) region,Uncategorized,Other,0.39285714285714285,AWS || $0.003 per  Configuration Item recorded in Asia Pacific (Singapore) region,AWS || $0.003 per  Configuration Item recorded in Asia Pacific (Singapore) region || Uncategorized || Other,,False,shared_overhead
AWS,"First 1,000,000 Amazon SQS Requests per month are free",Uncategorized,Other,0.39285714285714285,"AWS || First 1,000,000 Amazon SQS Requests per month are free","AWS || First 1,000,000 Amazon SQS Requests per month are free || Uncategorized || Other",,False,shared_overhead
